internalTaxonId,scientificName,name,language,main
22721129,Ammospiza caudacuta,Saltmarsh Sharp-tailed Sparrow,English,FALSE
22721129,Ammospiza caudacuta,Saltmarsh Sparrow,English,TRUE
22718068,Aethopyga duyvenbodei,Duyvenbode’s Sunbird,English,FALSE
22718068,Aethopyga duyvenbodei,Sanghir Sunbird,English,FALSE
22718068,Aethopyga duyvenbodei,Elegant Sunbird,English,TRUE
103811282,Foudia aldabrana,Aldabra Fody,English,TRUE
22691076,Pampusana hoedtii,Wetar Ground-dove,English,FALSE
22691076,Pampusana hoedtii,Wetar Ground-Dove,English,FALSE
22691076,Pampusana hoedtii,Wetar Ground Dove,English,TRUE
22708464,Geokichla guttata,Natal Thrush,English,FALSE
22708464,Geokichla guttata,Spotted Forest Thrush,English,FALSE
22708464,Geokichla guttata,Spotted Ground Thrush,English,FALSE
22708464,Geokichla guttata,Spotted Ground-Thrush,English,FALSE
22708464,Geokichla guttata,Grive terrestre de Fischer,French,FALSE
22708464,Geokichla guttata,Spotted Ground-thrush,English,TRUE
22681911,Capito squamatus,Orange-fronted Barbet,English,TRUE
22681920,Capito quinticolor,Five-colored Barbet,English,FALSE
22681920,Capito quinticolor,Five-colored Barbet,English,TRUE
22685857,Pyrrhura rupicola,Black-capped Parakeet,English,TRUE
22686000,Nannopsittaca dachilleae,Amazonian Parakeet,English,FALSE
22686000,Nannopsittaca dachilleae,Manu Parrotlet,English,FALSE
22686000,Nannopsittaca dachilleae,Cotorrita Amazónica,Spanish; Castilian,FALSE
22686000,Nannopsittaca dachilleae,Amazonian Parrotlet,English,TRUE
22684138,Carpococcyx renauldi,Coral-billed Ground Cuckoo,English,FALSE
22684138,Carpococcyx renauldi,Coral-billed Ground-Cuckoo,English,FALSE
22684138,Carpococcyx renauldi,Coral-billed Ground-cuckoo,English,TRUE
22720493,Carpodacus sillemi,Sillem's Mountain-finch,English,FALSE
22720493,Carpodacus sillemi,Sillem's Mountain Finch,English,FALSE
22720493,Carpodacus sillemi,Sillem's Rosefinch,English,TRUE
22724209,Agelaius xanthomus,Yellow-shouldered Blackbird,English,TRUE
22693431,Calidris ferruginea,Bécasseau cocorli,French,FALSE
22693431,Calidris ferruginea,كروان الماء,Arabic,FALSE
22693431,Calidris ferruginea,Curlew Sandpiper,English,TRUE
22714791,Acrocephalus rehsei,Finsch's Reed-warbler,English,FALSE
22714791,Acrocephalus rehsei,Nauru Reed Warbler,English,FALSE
22714791,Acrocephalus rehsei,Nauru Reed-Warbler,English,FALSE
22714791,Acrocephalus rehsei,Nauru-Rohrsänger,German,FALSE
22714791,Acrocephalus rehsei,Nauru Reed-warbler,English,TRUE
22714832,Acrocephalus vaughani,Pitcairn Reed Warbler,English,FALSE
22714832,Acrocephalus vaughani,Pitcairn Reed-Warbler,English,FALSE
22714832,Acrocephalus vaughani,Pitcairn Reed-warbler,English,TRUE
22684257,Centropus chlororhynchos,Green-billed Coucal,English,TRUE
22724196,Agelaius tricolor,Tricoloured Blackbird,English,FALSE
22724196,Agelaius tricolor,Tricolored Blackbird,English,TRUE
22721040,Calcarius ornatus,Chestnut-collared Longspur,English,TRUE
22715559,Schoenicola striatus,Bristled Grassbird,English,TRUE
22686231,Amazona agilis,Black-billed Parrot,English,FALSE
22686231,Amazona agilis,Amazona Jamaicana Piquioscura,Spanish; Castilian,FALSE
22686231,Amazona agilis,Amazonico Activo,Spanish; Castilian,FALSE
22686231,Amazona agilis,Amazonico Jamaica,Spanish; Castilian,FALSE
22686231,Amazona agilis,Amazonico Todo Verde,Spanish; Castilian,FALSE
22686231,Amazona agilis,Black-billed Amazon,English,TRUE
22693836,Charadrius peronii,Malay Plover,English,TRUE
103656460,Erythropitta meeki,Louisiade Pitta,English,TRUE
22702956,Clibanornis erythrocephalus,Henna-hooded Foliage-gleaner,English,TRUE
22732871,Apteryx rowi,Okarito Brown Kiwi,English,FALSE
22732871,Apteryx rowi,Rowi,Maori,FALSE
22732871,Apteryx rowi,Okarito Kiwi,English,TRUE
22702624,Phacellodomus dorsalis,Chestnut-backed Thornbird,English,TRUE
22716326,Chrysomma altirostre,Jerdon's Babbler,English,TRUE
22689320,Xenoglaux loweryi,Búho Pequeño de Bigotes Alargados,Spanish; Castilian,FALSE
22689320,Xenoglaux loweryi,Lechucita Bigotona Mochuelo Peludo,Spanish; Castilian,FALSE
22689320,Xenoglaux loweryi,Long-whiskered Owlet,English,TRUE
22706202,Cicinnurus respublica,Wilson's Bird-of-paradise,English,TRUE
22710153,Cochoa azurea,Javan Cochoa,English,TRUE
22728467,Catharus bicknelli,Bicknell's Thrush,English,TRUE
22688308,Selasphorus ardens,Colibrí Ardiente,Spanish; Castilian,FALSE
22688308,Selasphorus ardens,Colibrí de Garganta Brillante,Spanish; Castilian,FALSE
22688308,Selasphorus ardens,Glow-throated Hummingbird,English,TRUE
22727074,Eubucco steerii,Northern Versicolored Barbet,English,FALSE
22727074,Eubucco steerii,Blue-cowled Barbet,English,TRUE
22695732,Cryptoleucopteryx plumbea,Busardo Plomizo,Spanish; Castilian,FALSE
22695732,Cryptoleucopteryx plumbea,Gavilán Plomizo,Spanish; Castilian,FALSE
22695732,Cryptoleucopteryx plumbea,Plumbeous Hawk,English,TRUE
103674421,Cranioleuca marcapatae,Marcapata Spinetail,English,TRUE
103674478,Cranioleuca weskei,Vilcabamba Spinetail,English,TRUE
22702451,Cranioleuca dissita,Coiba Spinetail,English,TRUE
22700831,Snowornis subalaris,Gray-tailed Piha,English,FALSE
22700831,Snowornis subalaris,Grey-tailed Piha,English,TRUE
22694903,Ptychoramphus aleuticus,Alcita de Cassin,Spanish; Castilian,FALSE
22694903,Ptychoramphus aleuticus,Alcita oscura,Spanish; Castilian,FALSE
22694903,Ptychoramphus aleuticus,Alcuela oscura,Spanish; Castilian,FALSE
22694903,Ptychoramphus aleuticus,Mérgulo sombrío,Spanish; Castilian,FALSE
22694903,Ptychoramphus aleuticus,Cassin's Auklet,English,TRUE
22686581,Aerodramus sawtelli,Aitu Swiftlet,English,FALSE
22686581,Aerodramus sawtelli,Sawtell's Swiftlet,English,FALSE
22686581,Aerodramus sawtelli,kopeka,Maori,FALSE
22686581,Aerodramus sawtelli,Atiu Swiftlet,English,TRUE
22699947,Ochthoeca piurae,Piura Chat-Tyrant,English,FALSE
22699947,Ochthoeca piurae,Piura Chat-tyrant,English,TRUE
22731728,Progne murphyi,Peruvian Martin,English,TRUE
22690206,Columba janthina,Japanese Wood Pigeon,English,FALSE
22690206,Columba janthina,Japanese Wood-Pigeon,English,FALSE
22690206,Columba janthina,Japanese Woodpigeon,English,TRUE
22689089,Strix occidentalis,Búho Manchado,Spanish; Castilian,FALSE
22689089,Strix occidentalis,Cárabo Californiano,Spanish; Castilian,FALSE
22689089,Strix occidentalis,Spotted Owl,English,TRUE
22690191,Columba punicea,Purple Wood-pigeon,English,FALSE
22690191,Columba punicea,Pale-capped Pigeon,English,TRUE
22711078,Mimus melanotis,San Cristobal Mockingbird,English,TRUE
22724043,Cacicus koepckeae,Selva Cacique,English,TRUE
22690178,Columba torringtoniae,Ceylon Wood-Pigeon,English,FALSE
22690178,Columba torringtoniae,Sri Lanka Wood Pigeon,English,FALSE
22690178,Columba torringtoniae,Sri Lanka Woodpigeon,English,TRUE
22724568,Coracornis sanghirensis,Sangihe Shrikethrush,English,FALSE
22724568,Coracornis sanghirensis,Sangihe Shrike-thrush,English,FALSE
22724568,Coracornis sanghirensis,Sangihe Whistler,English,TRUE
22724153,Icterus laudabilis,St Lucia Oriole,English,FALSE
22724153,Icterus laudabilis,St. Lucia Oriole,English,FALSE
22724153,Icterus laudabilis,Saint Lucia Oriole,English,TRUE
22734578,Cutia legalleni,Vietnamese Cutia,English,TRUE
22709502,Cyornis ruckii,Rück's Blue-flycatcher,English,FALSE
22709502,Cyornis ruckii,Rueck's Blue-flycatcher,English,FALSE
22709502,Cyornis ruckii,Rueck's Blue-Flycatcher,English,FALSE
22709502,Cyornis ruckii,Rueck's Niltava,English,FALSE
22709502,Cyornis ruckii,Rück's Blue Flycatcher,English,TRUE
22721692,Setophaga chrysoparia,Golden-cheeked Warbler,English,TRUE
103776016,Dicaeum anthonyi,Yellow-crowned Flowerpecker,English,TRUE
22717507,Dicaeum quadricolor,Cebu Flowerpecker,English,TRUE
22701776,Myrmoborus lophotes,White-lined Antbird,English,TRUE
22703299,Grallaria carrikeri,Pale-billed Antpitta,English,TRUE
22736301,Clibanornis rufipectus,Santa Marta Foliage-gleaner,English,TRUE
22717490,Dicaeum vincens,Legge's Flowerpecker,English,FALSE
22717490,Dicaeum vincens,White-throated Flowerpecker,English,TRUE
22721016,Emberiza yessoensis,Japanese Reed Bunting,English,FALSE
22721016,Emberiza yessoensis,Ochre-rumped Bunting,English,TRUE
22687086,Campylopterus phainopeplus,Colibrí de Santa Marta,Spanish; Castilian,FALSE
22687086,Campylopterus phainopeplus,Santa Marta Sabrewing,English,TRUE
22697636,Gymnogyps californianus,Cóndor Californiano,Spanish; Castilian,FALSE
22697636,Gymnogyps californianus,Cóndor de California,Spanish; Castilian,FALSE
22697636,Gymnogyps californianus,California Condor,English,TRUE
22685760,Ognorhynchus icterotis,Yellow-eared Conure,English,FALSE
22685760,Ognorhynchus icterotis,Aratinga Orejigualda,Spanish; Castilian,FALSE
22685760,Ognorhynchus icterotis,Periquito Orejiamarillo,Spanish; Castilian,FALSE
22685760,Ognorhynchus icterotis,Yellow-eared Parrot,English,TRUE
22728485,Chondrohierax wilsonii,Cuban Kite,English,TRUE
22692156,Grus americana,Grulla Americana,Spanish; Castilian,FALSE
22692156,Grus americana,Grulla Gritona,Spanish; Castilian,FALSE
22692156,Grus americana,Grulla Trompetera,Spanish; Castilian,FALSE
22692156,Grus americana,Whooping Crane,English,TRUE
22697641,Vultur gryphus,Cóndor Andino,Spanish; Castilian,FALSE
22697641,Vultur gryphus,Andean Condor,English,TRUE
103881687,Sitta insularis,Bahama Nuthatch,English,TRUE
22693182,Numenius tahitiensis,Bristle-thighed Curlew,English,TRUE
22725033,Charadrius nivosus,Snowy Plover,English,TRUE
103823595,Hemignathus lucidus,Oahu Nukupuu,English,TRUE
181371184,Cercococcyx mechowi,Coucou de Mechow,French,FALSE
181371184,Cercococcyx mechowi,Dusky Long-tailed Cuckoo,English,TRUE
22728296,Amazona lilacina,Lilacine Amazon,English,TRUE
181379225,Buccanodon duchaillui,Barbican à taches jaunes,French,FALSE
181379225,Buccanodon duchaillui,Eastern Yellow-spotted Barbet,English,TRUE
181378951,Buccanodon dowsetti,Western Yellow-spotted Barbet,English,TRUE
181366408,Cercococcyx lemaireae,Whistling Long-tailed Cuckoo,English,TRUE
62114603,Podiceps juninensis,Northern Silvery Grebe,English,TRUE
22696492,Falco jugger,Laggar Falcon,English,TRUE
22688244,Eulidia yarrellii,Colibrí de Arica,Spanish; Castilian,FALSE
22688244,Eulidia yarrellii,Chilean Woodstar,English,TRUE
22690988,Gallicolumba keayi,Negros Bleeding-heart,English,TRUE
22692366,Laterallus spilonota,Galapagos Crake,English,FALSE
22692366,Laterallus spilonota,Galápagos Rail,English,FALSE
22692366,Laterallus spilonota,Galapagos Rail,English,TRUE
22708367,Geokichla cinerea,Ashy Thrush,English,TRUE
22708478,Geokichla spiloptera,Spot-winged Thrush,English,TRUE
22685851,Pyrrhura orcesi,El Oro Conure,English,FALSE
22685851,Pyrrhura orcesi,Cotorra de El Oro,Spanish; Castilian,FALSE
22685851,Pyrrhura orcesi,Perico de El Oro,Spanish; Castilian,FALSE
22685851,Pyrrhura orcesi,El Oro Parakeet,English,TRUE
22691874,Goura victoria,Victoria Crowned Pigeon,English,FALSE
22691874,Goura victoria,Victoria Crowned-Pigeon,English,FALSE
22691874,Goura victoria,Victoria Goura,English,FALSE
22691874,Goura victoria,Paloma Crestada Victoria,Spanish; Castilian,FALSE
22691874,Goura victoria,Victoria Crowned-pigeon,English,TRUE
22729454,Zimmerius villarejoi,Mishana Tyrannulet,English,TRUE
103774724,Atlapetes taczanowskii,Taczanowski's Brush-finch,English,FALSE
103774724,Atlapetes taczanowskii,Atlapetes de Taczanowski,Spanish; Castilian,FALSE
103774724,Atlapetes taczanowskii,Tohi de Taczanowski,French,FALSE
103774724,Atlapetes taczanowskii,Taczanowski's Brushfinch,English,TRUE
22721487,Atlapetes pallidiceps,Pale-headed Brush-finch,English,FALSE
22721487,Atlapetes pallidiceps,Pale-headed Brush Finch,English,FALSE
22721487,Atlapetes pallidiceps,Pale-headed Brush-Finch,English,FALSE
22721487,Atlapetes pallidiceps,Pale-headed Brushfinch,English,TRUE
22729498,Anas carolinensis,Green-winged Teal,English,TRUE
181524214,Lophorina minor,Eastern Superb Bird-of-Paradise,English,TRUE
181524111,Lophorina latipennis,Central Superb Bird-of-paradise,English,TRUE
181500967,Ardea herodias,Great Blue Heron,English,TRUE
181501221,Ardea occidentalis,Great White Heron,English,TRUE
22710988,Gracula ptilogenys,Ceylon Myna,English,FALSE
22710988,Gracula ptilogenys,Sri Lanka Myna,English,FALSE
22710988,Gracula ptilogenys,Sri Lanka Hill Myna,English,TRUE
22682857,Harpactes wardi,Ward's Trogon,English,TRUE
154632189,Chaetura vauxi,Vaux's Swift,English,TRUE
154632117,Chaetura andrei,Andre's Swift,English,FALSE
154632117,Chaetura andrei,Ashy-tailed Swift,English,TRUE
22688257,Chaetocercus bombus,Colibrí Abejorro,Spanish; Castilian,FALSE
22688257,Chaetocercus bombus,Estrellita Chica,Spanish; Castilian,FALSE
22688257,Chaetocercus bombus,Little Woodstar,English,TRUE
22692256,Himantornis haematopus,Râle à pieds rouges,French,FALSE
22692256,Himantornis haematopus,Nkulengu Rail,English,TRUE
22698102,Halobaena caerulea,Pétrel bleu,French,FALSE
22698102,Halobaena caerulea,Blue Petrel,English,TRUE
22692181,Heliopais personatus,Asian Finfoot,English,FALSE
22692181,Heliopais personatus,Masked Finfoot,English,TRUE
22693627,Haematopus moquini,African Black Oystercatcher,English,FALSE
22693627,Haematopus moquini,Huîtrier noir,French,FALSE
22693627,Haematopus moquini,African Oystercatcher,English,TRUE
22715082,Newtonia amphichroa,Gobemouche brun,French,FALSE
22715082,Newtonia amphichroa,Dark Newtonia,English,TRUE
22710184,Saxicola torquatus,Eurasian Stonechat,English,FALSE
22710184,Saxicola torquatus,Stonechat,English,FALSE
22710184,Saxicola torquatus,Traquet pâtre,French,FALSE
22710184,Saxicola torquatus,Common Stonechat,English,TRUE
22698614,Hydrornis caeruleus,Giant Pitta,English,TRUE
22686495,Collocalia esculenta,Glossy Swiftlet,English,TRUE
61433519,Chalcites minutillus,Little Bronze-cuckoo,English,TRUE
103693235,Falcunculus frontatus,Eastern Shrike-tit,English,TRUE
22695072,Milvus milvus,Milano Real,Spanish; Castilian,FALSE
22695072,Milvus milvus,Milan Royal,French,FALSE
22695072,Milvus milvus,Rotmilan,German,FALSE
22695072,Milvus milvus,Red Kite,English,TRUE
22680321,Anas crecca,Eurasian Teal,English,FALSE
22680321,Anas crecca,Teal,English,FALSE
22680321,Anas crecca,الحذف الشتوي,Arabic,FALSE
22680321,Anas crecca,Κιρκίρι,"Greek, Modern (1453-)",FALSE
22680321,Anas crecca,Common Teal,English,TRUE
22692412,Hypotaenidia okinawae,Okinawa Rail,English,TRUE
22695886,Buteo ridgwayi,Hispaniolan Hawk,English,FALSE
22695886,Buteo ridgwayi,Busardo de la Española,Spanish; Castilian,FALSE
22695886,Buteo ridgwayi,Ridgway's Hawk,English,TRUE
22696730,Microcarbo coronatus,Cormoran couronné,French,FALSE
22696730,Microcarbo coronatus,Crowned Cormorant,English,TRUE
22713250,Ixos nicobariensis,Nicobar Bulbul,English,TRUE
22688196,Archilochus alexandri,Black-chinned Hummingbird,English,TRUE
22735460,Atlapetes blancae,Antioquia Brush-finch,English,FALSE
22735460,Atlapetes blancae,Antioquia Brush-Finch,English,FALSE
22735460,Atlapetes blancae,Antioquia Brushfinch,English,TRUE
181747196,Tanygnathus sumatranus,Azure-rumped Parrot,English,TRUE
22679735,Dendrocygna guttata,Spotted Whistling Duck,English,FALSE
22679735,Dendrocygna guttata,Spotted Whistling-Duck,English,FALSE
22679735,Dendrocygna guttata,Spotted Whistling-duck,English,TRUE
22689690,Lyncornis macrotis,Great Eared Nightjar,English,FALSE
22689690,Lyncornis macrotis,Great Eared-Nightjar,English,FALSE
22689690,Lyncornis macrotis,Great Eared-nightjar,English,TRUE
181753148,Tanygnathus everetti,Blue-backed Parrot,English,TRUE
22692317,Rallina eurizonoides,Slaty-legged Crake,English,TRUE
22727668,Ardea intermedia,Intermediate Egret,English,TRUE
22679820,Oxyura maccoa,Erismature maccoa,French,FALSE
22679820,Oxyura maccoa,Maccoa Duck,English,TRUE
22694956,Aviceda jerdoni,Asian Baza,English,FALSE
22694956,Aviceda jerdoni,Baza Oriental,Spanish; Castilian,FALSE
22694956,Aviceda jerdoni,Jerdon's Baza,English,TRUE
22732090,Nisaetus cirrhatus,Crested Hawk-Eagle,English,FALSE
22732090,Nisaetus cirrhatus,Changeable Hawk-eagle,English,TRUE
181772488,Aplonis circumscripta,Purple-chinned Starling,English,TRUE
22701646,Terenura sicki,Orange-bellied Antwren,English,TRUE
22682655,Upupa epops,Hoopoe,English,FALSE
22682655,Upupa epops,Huppe fasciée,French,FALSE
22682655,Upupa epops,الهدهد,Arabic,FALSE
22682655,Upupa epops,Τσαλαπετεινός,"Greek, Modern (1453-)",FALSE
22682655,Upupa epops,Common Hoopoe,English,TRUE
22727124,Dendrocopos leucotos,Λευκονώτης Δρυοκολάπτης,"Greek, Modern (1453-)",FALSE
22727124,Dendrocopos leucotos,White-backed Woodpecker,English,TRUE
22716826,Suthora nipalensis,Black-throated Parrotbill,English,TRUE
22720283,Crithagra leucoptera,White-winged Seedeater,English,FALSE
22720283,Crithagra leucoptera,Serin des protéas,French,FALSE
22720283,Crithagra leucoptera,Protea Canary,English,TRUE
22709591,Ficedula hodgsoni,Pygmy Blue-flycatcher,English,FALSE
22709591,Ficedula hodgsoni,Pygmy Blue-Flycatcher,English,FALSE
22709591,Ficedula hodgsoni,Pygmy Flycatcher,English,FALSE
22709591,Ficedula hodgsoni,Pygmy Blue Flycatcher,English,TRUE
22709406,Ficedula superciliaris,Ultramarine Flycatcher,English,TRUE
22729485,Motacilla samveasnae,Mekong Wagtail,English,TRUE
22708094,Chaetops frenatus,Cape Rock-jumper,English,FALSE
22708094,Chaetops frenatus,Rufous Rock-jumper,English,FALSE
22708094,Chaetops frenatus,Cape Rockjumper,English,TRUE
22721722,Setophaga kirtlandii,Kirtland's Warbler,English,TRUE
22709650,Sheppardia gunningi,Gunning's Akalat,English,FALSE
22709650,Sheppardia gunningi,Akalat de Gunning,French,FALSE
22709650,Sheppardia gunningi,East Coast Akalat,English,TRUE
22702679,Metopothrix aurantiaca,Orange-fronted Plushcrown,English,TRUE
22698350,Phoebastria nigripes,Black-footed Albatross,English,TRUE
22713949,Zosterops kulalensis,Kulal White-eye,English,TRUE
22699420,Polystictus pectoralis,Bearded Tachuri,English,TRUE
22685739,Eupsittula canicularis,Orange-fronted Parakeet,English,TRUE
22693811,Charadrius melodus,Piping Plover,English,TRUE
22706007,Corvus jamaicensis,Jamaican Crow,English,TRUE
103776650,Melozone cabanisi,Costa Rican Ground-sparrow,English,TRUE
22687922,Eriocnemis godini,Calzadito Turquesa,Spanish; Castilian,FALSE
22687922,Eriocnemis godini,Zamarrito Gorjiturquesa,Spanish; Castilian,FALSE
22687922,Eriocnemis godini,Turquoise-throated Puffleg,English,TRUE
22688891,Gymnasio nudipes,Puerto Rican Screech-owl,English,FALSE
22688891,Gymnasio nudipes,Puerto Rican Screech Owl,English,FALSE
22688891,Gymnasio nudipes,Puerto Rican Screech-Owl,English,FALSE
22688891,Gymnasio nudipes,Puerto Rican Owl,English,TRUE
181524349,Lophorina superba,Western Superb Bird-of-Paradise,English,TRUE
22680807,Melanerpes portoricensis,Puerto Rican Woodpecker,English,TRUE
219527583,Melopyrrha portoricensis,Puerto Rican Bullfinch,English,TRUE
155256104,Scytalopus alvarezlopezi,Tatamá Tapaculo,English,TRUE
103878817,Gracula robusta,Nias Hill Myna,English,TRUE
22690942,Zentrygon goldmani,Russet-crowned Quail-dove,English,FALSE
22690942,Zentrygon goldmani,Russet-crowned Quail-Dove,English,TRUE
22697776,Eudyptes pachyrhynchus,Fiordland Crested Penguin,English,FALSE
22697776,Eudyptes pachyrhynchus,Pingüino de Fiordland,Spanish; Castilian,FALSE
22697776,Eudyptes pachyrhynchus,Fiordland Penguin,English,TRUE
22684478,Neomorphus rufipennis,Rufous-winged Ground Cuckoo,English,FALSE
22684478,Neomorphus rufipennis,Rufous-winged Ground-Cuckoo,English,FALSE
22684478,Neomorphus rufipennis,Rufous-winged Ground-cuckoo,English,TRUE
22727636,Amazona bodini,Northern Festive Amazon,English,TRUE
103658673,Drymophila hellmayri,Santa Marta Antbird,English,TRUE
103660951,Scytalopus gettyae,Junin Tapaculo,English,TRUE
154619350,Turacoena sulaensis,Sula Cuckoo-dove,English,FALSE
154619350,Turacoena sulaensis,Sula Cuckoo-Dove,English,TRUE
22721919,Myioborus pariae,Paria Redstart,English,FALSE
22721919,Myioborus pariae,Yellow-faced Redstart,English,FALSE
22721919,Myioborus pariae,Yellow-faced Whitestart,English,FALSE
22721919,Myioborus pariae,Paria Whitestart,English,TRUE
22723768,Geospiza psittacula,Large Tree Finch,English,FALSE
22723768,Geospiza psittacula,Large Tree-Finch,English,FALSE
22723768,Geospiza psittacula,Large Tree-finch,English,TRUE
22682421,Ocyceros griseus,Malabar Grey-Hornbill,English,FALSE
22682421,Ocyceros griseus,Malabar Grey Hornbill,English,TRUE
103674338,Thripophaga amacurensis,Delta Amacuro Softtail,English,TRUE
103815245,Geospiza septentrionalis,Vampire Ground-finch,English,TRUE
22703871,Myzomela chermesina,Rotuma Myzomela,English,TRUE
103821243,Alophoixus bres,Brown-cheeked Bulbul,English,TRUE
22697387,Phoenicoparrus andinus,Flamenco Andino,Spanish; Castilian,FALSE
22697387,Phoenicoparrus andinus,Parina Grande,Spanish; Castilian,FALSE
22697387,Phoenicoparrus andinus,Andean Flamingo,English,TRUE
22706266,Paradisornis rudolphi,Blue Bird-of-Paradise,English,FALSE
22706266,Paradisornis rudolphi,Blue Bird-of-paradise,English,TRUE
103815404,Geospiza acutirostris,Genovesa Ground-finch,English,TRUE
22703813,Myzomela albigula,White-chinned Myzomela,English,TRUE
103815509,Geospiza conirostris,Espanola Cactus-finch,English,TRUE
103815544,Geospiza propinqua,Genovesa Cactus-finch,English,TRUE
22720774,Magumma parva,'Anianiau,English,FALSE
22720774,Magumma parva,Anianiau,English,TRUE
22723786,Geospiza heliobates,Mangrove Finch,English,TRUE
22720855,Palmeria dolei,'Akohekohe,English,FALSE
22720855,Palmeria dolei,Crested Honeycreeper,English,FALSE
22720855,Palmeria dolei,Akohekohe,English,TRUE
22682531,Rhyticeros narcondami,Cálao de Narcondam,Spanish; Castilian,FALSE
22682531,Rhyticeros narcondami,Narcondam Hornbill,English,TRUE
22681425,Campephilus principalis,Ivory-billed Woodpecker,English,TRUE
22729867,Gallinago delicata,Wilson's Snipe,English,TRUE
22693072,Scolopax minor,American Woodcock,English,TRUE
22731986,Progne modesta,Galápagos Martin,English,FALSE
22731986,Progne modesta,Galapagos Martin,English,TRUE
22697800,Megadyptes antipodes,Hoiho,Maori,FALSE
22697800,Megadyptes antipodes,Pingüino ojigualdo o de ojo amarillo,Spanish; Castilian,FALSE
22697800,Megadyptes antipodes,Yellow-eyed Penguin,English,TRUE
22697817,Spheniscus humboldti,Peruvian Penguin,English,FALSE
22697817,Spheniscus humboldti,Pingüino de Humboldt,Spanish; Castilian,FALSE
22697817,Spheniscus humboldti,Humboldt Penguin,English,TRUE
22697825,Spheniscus mendiculus,Galápagos Penguin,English,FALSE
22697825,Spheniscus mendiculus,Pájaro bobo de Galápagos,Spanish; Castilian,FALSE
22697825,Spheniscus mendiculus,Pingüino de las Galápagos,Spanish; Castilian,FALSE
22697825,Spheniscus mendiculus,Galapagos Penguin,English,TRUE
22711070,Mimus macdonaldi,Española Mockingbird,English,FALSE
22711070,Mimus macdonaldi,Hood Mockingbird,English,FALSE
22711070,Mimus macdonaldi,Espanola Mockingbird,English,TRUE
22735250,Eudyptes chrysocome,Rockhopper Penguin,English,FALSE
22735250,Eudyptes chrysocome,Pingüino de penacho amarillo,Spanish; Castilian,FALSE
22735250,Eudyptes chrysocome,Southern Rockhopper Penguin,English,TRUE
22693137,Coenocorypha pusilla,Chatham Island Snipe,English,FALSE
22693137,Coenocorypha pusilla,Chatham Snipe,English,FALSE
22693137,Coenocorypha pusilla,Chatham Islands Snipe,English,TRUE
22696186,Nisaetus nanus,Wallace's Hawk-Eagle,English,FALSE
22696186,Nisaetus nanus,Aguila-azor de Wallace,Spanish; Castilian,FALSE
22696186,Nisaetus nanus,Wallace's Hawk-eagle,English,TRUE
22727509,Coenocorypha huegeli,Snares Snipe,English,FALSE
22727509,Coenocorypha huegeli,Snares Island Snipe,English,TRUE
22724821,Cissa thalassina,Javan Green Magpie,English,TRUE
22727499,Coenocorypha aucklandica,New Zealand Snipe,English,FALSE
22727499,Coenocorypha aucklandica,Subantarctic Snipe,English,FALSE
22727499,Coenocorypha aucklandica,Auckland Snipe,English,TRUE
103828414,Pycnonotus bimaculatus,Orange-spotted Bulbul,English,TRUE
22721839,Geothlypis beldingi,Belding's Yellowthroat,English,TRUE
103827052,Rubigula dispar,Ruby-throated Bulbul,English,TRUE
22714082,Zosterops flavus,Javan White-eye,English,TRUE
22723185,Xenospingus concolor,Slender-billed Finch,English,TRUE
155156221,Zosterops melanurus,Sangkar White-eye,English,TRUE
22685766,Rhynchopsitta pachyrhyncha,Cotorra-serrana Occidental,Spanish; Castilian,FALSE
22685766,Rhynchopsitta pachyrhyncha,Loro Piquigordo,Spanish; Castilian,FALSE
22685766,Rhynchopsitta pachyrhyncha,Periquito de Pico Grueso,Spanish; Castilian,FALSE
22685766,Rhynchopsitta pachyrhyncha,Thick-billed Parrot,English,TRUE
22728303,Anas chlorotis,Pateke,Maori,FALSE
22728303,Anas chlorotis,Brown Teal,English,TRUE
22700933,Cephalopterus glabricollis,Bare-necked Umbrellabird,English,TRUE
22715592,Garrulax rufifrons,Rufous-fronted Laughingthrush,English,TRUE
22710912,Leucopsar rothschildi,Bali Starling,English,FALSE
22710912,Leucopsar rothschildi,Rothschild's Mynah,English,FALSE
22710912,Leucopsar rothschildi,Rothschild's Starling,English,FALSE
22710912,Leucopsar rothschildi,White Starling,English,FALSE
22710912,Leucopsar rothschildi,Estornino de Rothschild,Spanish; Castilian,FALSE
22710912,Leucopsar rothschildi,Miná de Rothschild,Spanish; Castilian,FALSE
22710912,Leucopsar rothschildi,Bali Myna,English,TRUE
103878806,Gracula venerata,Tenggara Hill Myna,English,TRUE
22678684,Alectoris graeca,Rock Partridge,English,TRUE
22728354,Eunymphicus uvaeensis,Ouvea Parakeet,English,TRUE
22711001,Scissirostrum dubium,Finch-billed Myna,English,FALSE
22711001,Scissirostrum dubium,Grosbeak Starling,English,TRUE
103894856,Copsychus malabaricus,White-rumped Shama,English,TRUE
103893432,Copsychus saularis,Oriental Magpie-robin,English,TRUE
22698001,Pterodroma alba,Petrel de las Phoenix,Spanish; Castilian,FALSE
22698001,Pterodroma alba,Phoenix Petrel,English,TRUE
216915083,Cyornis banyumas,Javan Blue-flycatcher,English,FALSE
216915083,Cyornis banyumas,Javan Blue Flycatcher,English,TRUE
22704950,Chloropsis sonnerati,Greater Green Leafbird,English,TRUE
103775551,Chloropsis cochinchinensis,Javan Leafbird,English,TRUE
22719912,Padda oryzivora,Padda de Java,French,FALSE
