internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22736340,Scytalopus petrophilus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHINOCRYPTIDAE,Scytalopus,petrophilus,,,,,"Whitney, Vasconcelos, Silveira &amp; Pacheco, 2010","<p><em>Scytalopus petrophilus </em>(del Hoyo and Collar 2016) is recognized as a species following work by Whitney <em>et al</em>. (2010).<br/>Probably sister to <em>S. diamantinensis </em>(Whitney <em>et al.</em> 2010); see also <em>S. novacapitalis</em> and <em>S. speluncae</em>. Nomenclature confused: type locality and thereby identity of “<em>Malacorhynchus speluncae</em>” disputed (Nemésio <em>et al. </em>2013, SACC 2012a), with dark (Maurício <em>et al.</em> 2010) and pale (Raposo <em>et al.</em> 2012) phenotypes alternatively involved; the name “<em>speluncae</em>” has traditionally been applied to the dark phenotype (as herein), but if applied to the pale form then name “<em>petrophilus</em>” would become a junior synonym of “<em>speluncae</em>”, while the dark phenotype would receive the new name “<em>notorius</em>” (Raposo <em>et al. </em>2006); the old, currently unused name “<em>undulatus</em>” has also been mentioned in this context, but the type of this name appears to be a juvenile, of pale phenotype, with collecting locality unknown; DNA-testing of damaged type specimen of “<em>speluncae</em>” seems surest option for clarification, without resort to an application to ICZN for a ruling. Monotypic.</p>"
22736188,Scytalopus diamantinensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHINOCRYPTIDAE,Scytalopus,diamantinensis,,,,,"Bornschein et al., 2007",Probably sister to <em>S. petrophilus</em> (Whitney <em>et al. </em>2010); see also <em>S. novacapitalis</em> and <em>S. speluncae</em>. Monotypic.
103661238,Scytalopus gonzagai,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHINOCRYPTIDAE,Scytalopus,gonzagai,,,,,"Nachtigall Maurício et al., 2014",<p><em>Scytalopus gonzagi</em> (del Hoyo and Collar 2016) is recognized as a species following work by Maurício <em>et al</em>. (2014).&#160;Appears to be closest to <em>S. speluncae</em> (which see) and perhaps <em>S. iraiensis</em> (Maurício <em>et al.</em> 2014). Monotypic.</p>
22730463,Scytalopus magellanicus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHINOCRYPTIDAE,Scytalopus,magellanicus,,,,,"(Gmelin, 1789)",
22726619,Ceyx dispar,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Ceyx,dispar,,,,,"Rothschild &amp; Hartert, 1914","<p><em>Ceyx  lepidus, C. margarethae, C. wallacii, C. cajeli, C. solitarius, C.  dispar, C. mulcatus, C. sacerdotis, C. meeki, C. collectoris, C.  nigromaxilla </em>and <em>C. gentianus </em>(del Hoyo and Collar 2014) were previously lumped as <em>C. lepidus </em>following Sibley and Monroe (1990, 1993).<em></em></p><p><em></em></p>"
22728242,Rhizothera dulitensis,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Rhizothera,dulitensis,,,,,"Ogilvie-Grant, 1895","<em>Rhizothera longirostris</em>&#160;and&#160;<em>R. dulitensis</em>&#160;(del Hoyo and Collar 2014) were previously lumped as&#160;<em>R. longirostris</em>&#160;following Sibley and Monroe (1990, 1993)."
22726607,Ceyx cajeli,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Ceyx,cajeli,,,,,"Wallace, 1863","<p><em>Ceyx lepidus, C. margarethae, C. wallacii, C. cajeli, C. solitarius, C. dispar, C. mulcatus, C. sacerdotis, C. meeki, C. collectoris, C. nigromaxilla </em>and <em>C. gentianus </em>(del Hoyo and Collar 2014) were previously lumped as <em>C. lepidus </em>following Sibley and Monroe (1990, 1993).<em></em></p>"
22683347,Todiramphus farquhari,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Todiramphus,farquhari,,,,,"(Sharpe, 1899)",
22683532,Actenoides concretus,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Actenoides,concretus,,,,,"(Temminck, 1825)",
22684840,Nestor meridionalis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,STRIGOPIDAE,Nestor,meridionalis,,,,,"(Gmelin, 1788)",
22681619,Psilopogon mystacophanos,ANIMALIA,CHORDATA,AVES,PICIFORMES,MEGALAIMIDAE,Psilopogon,mystacophanos,,,,,"(Temminck, 1824)",<em>Psilopogon   mystacophanos </em>(del Hoyo and Collar 2014) was previously placed in the genus   <em>Megalaima</em>.
22726943,Ceyx flumenicola,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Ceyx,flumenicola,,,,,"Steere, 1890","<p><em>Ceyx argentatus </em>and<em> C. flumenicola </em>(del Hoyo and Collar 2014) were previously placed in the genus <em>Alcedo </em>and lumped as <em>A. argentata </em>following Sibley and Monroe (1990, 1993).<em></em></p>"
22683234,Halcyon coromanda,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Halcyon,coromanda,,,,,"(Latham, 1790)","Taxonomic note from HBW and BirdLife International Illustrated Checklist (del Hoyo and Collar 2014, 2016), updated where necessary to reflect later taxonomic changes: A distinctive species, not apparently very closely related to others in the genus; has sometimes been separated in monospecific genus <em>Entomothera</em>. Subspecies <em>claudiae</em> included in <em>minor</em> by some authors. Proposed subspecies <em>ochrothorectis</em> is synonymized with <em>major</em>. Ten subspecies recognized."
22726979,Alcedo peninsulae,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Alcedo,peninsulae,,,,,"Laubmann, 1941","<p><em>Alcedo euryzona </em>and<em> A. peninsulae </em>(del Hoyo and Collar 2014) were previously lumped as <em>A. euryzona </em>following Sibley and Monroe (1990, 1993).<em></em></p>"
22719011,Ploceus megarhynchus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Ploceus,megarhynchus,,,,,"Hume, 1869",
22704002,Microptilotis vicina,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Microptilotis,vicina,,,,,"(Rothschild & Hartert, 1912)",<p><em>Microptilotis vicina </em>(del Hoyo and Collar 2016) was previously listed as <em>Meliphaga vicina</em>.</p>  <p>&#160;</p>
181767865,Aplonis metallica,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Aplonis,metallica,,,,,"(Temminck, 1824)","<em>Aplonis metallica </em>and <em>A. circumscripta </em>(Handbook of the Birds of the World and BirdLife International 2020) have been split from <em>Aplonis metallica </em>(del Hoyo and Collar 2016), after an assessment of 24 specimens in four museums and literature review (Collar 2018).&#160;<br/><br/><em>A. circumscripta&#160;</em>is consistently diagnosed from <em>metallica</em> by its (1) short-feathered clear-cut inverted-U-shaped purple chin-patch, (2) large purple mantle-patch and correspondingly very narrow green hind-collar, and (3) average shorter bill and wings but, in males, notably longer central rectrices, strongly indicating that species rank is indeed appropriate for the taxon, for which the vernacular name Purple-chinned Starling is proposed."
22691071,Pampusana canifrons,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Pampusana,canifrons,,,,,"(Hartlaub & Finsch, 1872)","Previously (del Hoyo and Collar 2014) placed in the genus <em>Alopecoenas </em>and before that in the genus <em>Gallicolumba </em>but transferred to <em>Pampusana </em>on the grounds of the latter’s priority (Bruce <em>et al.</em> 2016). Affinities unclear: may be close to <em>P. beccarii</em> and <em>P. johannae</em>, and the three appear also to be related to the <em>P. jobiensis</em> complex; alternatively, may be related to <em>P. hoedtii</em>, and more distantly to <em>P. beccarii</em>, <em>P. johannae</em>, <em>P. sanctaecrucis</em> and <em>P. stairi</em>. Monotypic."
22691024,Pampusana kubaryi,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Pampusana,kubaryi,,,,,"(Finsch, 1880)","Previously (del Hoyo and Collar 2014) placed in the genus <em>Alopecoenas</em> and before that in the genus <em>Gallicolumba</em> but transferred to <em>Pampusana </em>on the grounds of the latter’s priority (Bruce <em>et al.</em> 2016). Closely related to <em>P. jobiensis</em>, <em>P. xanthonura</em> and <em>P. erythroptera</em>; this group also has somewhat more distant affinities with <em>P. sanctaecrucis</em>, <em>P. stairi</em> and <em>P. salamonis</em>. Formerly considered a subspecies of <em>P. xanthonura</em>. Monotypic."
22714282,Cleptornis marchei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Cleptornis,marchei,,,,,"(Oustalet, 1889)",
22706279,Cracticus louisiadensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ARTAMIDAE,Cracticus,louisiadensis,,,,,"Tristram, 1889",
22695605,Accipiter brachyurus,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Accipiter,brachyurus,,,,,"(Ramsay, 1879)",
22728514,Megapodius geelvinkianus,ANIMALIA,CHORDATA,AVES,GALLIFORMES,MEGAPODIIDAE,Megapodius,geelvinkianus,,,,,"Meyer, 1874",
22691680,Ducula rubricera,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ducula,rubricera,,,,,"(Bonaparte, 1854)",
22684198,Centropus violaceus,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Centropus,violaceus,,,,,"Quoy & Gaimard, 1830",
22685410,Loriculus tener,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Loriculus,tener,,,,,"Sclater, 1877",
22728429,Cacatua ophthalmica,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Cacatua,ophthalmica,,,,,"Sclater, 1864",Closely related to <em>C. galerita</em> and <em>C. sulphurea</em>. Monotypic.
22678620,Megapodius laperouse,ANIMALIA,CHORDATA,AVES,GALLIFORMES,MEGAPODIIDAE,Megapodius,laperouse,,,,,"Gaimard, 1823",
22726273,Otidiphaps insularis,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Otidiphaps,insularis,,,,,"Salvin &amp; Godman, 1883","<em>Otidiphaps nobilis, O. aruensis, O. cervicalis</em>&#160;and&#160;<em>O. insularis</em>&#160;(del Hoyo and Collar 2014) were previously lumped as&#160;<em>O. nobilis</em>&#160;following Sibley and Monroe (1990, 1993)."
22691828,Ducula subflavescens,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ducula,subflavescens,,,,,"(Finsch, 1886)",
22684564,Trichoglossus rubiginosus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Trichoglossus,rubiginosus,,,,,"(Bonaparte, 1850)",
22691663,Ducula oceanica,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ducula,oceanica,,,,,"(Lesson & Garnot, 1826)",
22695097,Haliaeetus leucogaster,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Haliaeetus,leucogaster,,,,,"(Gmelin, 1788)",
22703431,Pteroptochos megapodius,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHINOCRYPTIDAE,Pteroptochos,megapodius,,,,,"Kittlitz, 1830",
22703434,Scelorchilus albicollis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHINOCRYPTIDAE,Scelorchilus,albicollis,,,,,"(Kittlitz, 1830)",
22691568,Ptilinopus arcanus,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ptilinopus,arcanus,,,,,"Ripley & Rabor, 1955",
22710012,Copsychus pyrropygus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Copsychus,pyrropygus,,,,,"Lesson, 1839","Previously listed as <em>Trichixos pyrropygus </em>(del Hoyo and Collar 2016) but moved to <em>Copsychus</em> on the basis of unpublished genetic data (Per Alström, <em>in litt.&#160;</em>via WGAC) that support a broad <em>Copsychus</em>. Genus name is masculine, species name is adjective, so, despite original spelling, species name must be corrected to masculine form. Monotypic."
22679278,Lophura bulweri,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Lophura,bulweri,,,,,"(Sharpe, 1874)","Formerly placed in genus <em>Lobiophasis</em>, but recent genetic work found no evidence that <em>Lophura </em>as currently constituted is polyphyletic (Randi <em>et al.</em> 2001). The same work identified five clades within <em>Lophura</em>, one of which is formed by the present species alone (Randi <em>et al.</em> 2001). Monotypic."
22703446,Liosceles thoracicus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHINOCRYPTIDAE,Liosceles,thoracicus,,,,,"(Sclater, 1865)",
22703554,Acropternis orthonyx,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHINOCRYPTIDAE,Acropternis,orthonyx,,,,,"(Lafresnaye, 1843)",
22683024,Alcedo hercules,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Alcedo,hercules,,,,,"Laubmann, 1917",
22725870,Todiramphus pelewensis,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Todiramphus,pelewensis,,,,,"(Wiglesworth, 1891)","<p><em>Todiramphus cinnamominus, T. pelewensis&#160;</em>and<em>&#160;T. reichenbachii&#160;</em>(del Hoyo and Collar 2014) were previously lumped as<em>&#160;T. cinnamominus&#160;</em>following Sibley and Monroe (1990, 1993).</p><p><br/></p>"
22683428,Todiramphus australasia,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Todiramphus,australasia,,,,,"(Vieillot, 1818)",
22736523,Hydrornis irena,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PITTIDAE,Hydrornis,irena,,,,,"(Temminck, 1836)","<p><em>Hydrornis irena</em> (del Hoyo and Collar 2016) was previously listed as <em>Pitta irena</em>, following a split of <em>P. guajana</em> into <em>P. guajana, P. irena</em> and <em>P. schwaneri</em>, by the BirdLife Taxonomic Working Group on the basis of many strong plumage differences, some morphometric differences in guajana, and modest vocal differences, as noted by Rheindt &amp; Eaton (2010).</p>"
216557760,Gallinago paraguaiae,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Gallinago,paraguaiae,,,,,"(Vieillot, 1816)","Previously lumped with <em>G. magellanica</em> as <em>Gallinago paraguaiae </em>(del Hoyo and Collar 2014). Sometimes treated as conspecific with <em>G. gallinago</em> (with <em>G. delicata</em>) and <em>G. nigripennis</em>; treated as conspecific with <em>G. andina</em> in HBW, but strong trend since at least mid-1980s against this view (see related note/s). Monotypic."
22726899,Cittura sanghirensis,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Cittura,sanghirensis,,,,,"Sharpe, 1868","<p><em>Cittura cyanotis </em>and<em> C. sanghirensis </em>(del Hoyo and Collar 2014) were previously lumped as <em>C. cyanotis </em>following Sibley and Monroe (1990, 1993).<em></em></p>"
22683213,Pelargopsis amauroptera,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Pelargopsis,amauroptera,,,,,"(Pearson, 1841)",
22683410,Todiramphus enigma,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Todiramphus,enigma,,,,,"(Hartert, 1904)",
22683310,Todiramphus lazuli,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Todiramphus,lazuli,,,,,"(Temminck, 1830)",
22726919,Todiramphus veneratus,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Todiramphus,veneratus,,,,,"(Gmelin, 1788)","<p><em>Todiramphus veneratus </em>and<em> T. youngi </em>(del Hoyo and Collar 2014) were previously lumped as <em>T. veneratus </em>following Sibley and Monroe (1990, 1993).<em></em></p>"
22703243,Grallaria excelsa,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,GRALLARIIDAE,Grallaria,excelsa,,,,,"Berlepsch, 1893",
22726965,Ceyx nigrirostris,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Ceyx,nigrirostris,,,,,"Bourns &amp; Worcester, 1894","<p><em>Ceyx cyanopectus</em> and <em>C. nigrirostris </em>(del Hoyo and Collar 2014) were previously placed in the genus <em>Alcedo </em>and lumped as <em>A. cyanopectus </em>following Sibley and Monroe (1990, 1993), the gender agreement of which followed David and Gosselin (2002a).<em></em></p>"
22703292,Grallaria rufocinerea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,GRALLARIIDAE,Grallaria,rufocinerea,,,,,"Sclater & Salvin, 1879",
22681616,Psilopogon rafflesii,ANIMALIA,CHORDATA,AVES,PICIFORMES,MEGALAIMIDAE,Psilopogon,rafflesii,,,,,"(Lesson, 1839)",<em>Psilopogon   rafflesii </em>(del Hoyo and Collar 2014) was previously placed in the genus   <em>Megalaima</em>.
103660400,Grallaria saltuensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,GRALLARIIDAE,Grallaria,saltuensis,,,,,"Wetmore, 1946","<p><em>Grallaria rufula </em>and<em> G. saltuensis </em>(del Hoyo and Collar 2016) were previously lumped as <em>G. rufula</em> following SACC (2005 &amp; updates), Sibley &amp; Monroe (1990, 1993) and Stotz <em>et al</em>. (1996).</p>  <p>&#160;</p>"
22707207,Mayrornis schistaceus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Mayrornis,schistaceus,,,,,"Mayr, 1933",
22703327,Grallaria blakei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,GRALLARIIDAE,Grallaria,blakei,,,,,"Graves, 1987",
22703336,Grallaria milleri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,GRALLARIIDAE,Grallaria,milleri,,,,,"Chapman, 1912",
22735599,Passer hemileucus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERIDAE,Passer,hemileucus,,,,,"Ogilvie-Grant & Forbes, 1900","Until recently considered conspecific with <em>P. insularis</em>, but differs in its smaller size (mean male tail, n=5, 55 mm vs 60.55, n=18, in <em>insularis </em>(Kirwan 2008); at least 1); (in male) paler, shorter throat patch (2); whitish vs smudgily grey-black upper breast below throat patch (2); bold white wingstripe (white tips of median coverts) (2); narrower black eyeline (ns1); paler grey crown and upperparts with weaker black streaking (ns1); almost pure white vs pale grey underparts (ns1); and (in female) no trace of grey throat patch of female <em>insularis </em>(ns1). Monotypic."
22703381,Grallaricula peruviana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,GRALLARIIDAE,Grallaricula,peruviana,,,,,"Chapman, 1923",
22734767,Rhynchostruthus percivali,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Rhynchostruthus,percivali,,,,,"Ogilvie-Grant, 1900","Proposed subspecies <em>yemenensis </em>(described from Wasil, N Yemen) not accepted (Kirwan and Grieve 2007). Monotypic."
22703384,Grallaricula ochraceifrons,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,GRALLARIIDAE,Grallaricula,ochraceifrons,,,,,"Graves, O'Neill & Parker, 1983",
216709698,Bubo africanus,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Bubo,africanus,,,,,"(Temminck, 1821)","<p><em>Bubo milesi</em>&#160;is recognised as a full species separate to <em>B. africanus</em> on multiple criteria following Collar and Boesman (2019). Previously, <em>B. africanus</em> (including <em>milesi</em>) and <em>B. cinerascens</em> were separated (del Hoyo and Collar 2014). Before this, all were previously included within <em>B. africanus</em> following Sibley and Monroe (1990, 1993). Often considered to include <em>B. cinerascens</em> as a subspecies, but the two differ in morphology and not known to interbreed where ranges overlap. Subspecies <em>tanae</em> perhaps only a pale variant, as is form described from Namibia (<em>trothae</em>). Two subspecies currently recognized.</p>"
22736456,Grallaricula cumanensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,GRALLARIIDAE,Grallaricula,cumanensis,,,,,"Hartert, 1900",
22711532,Henicorhina leucoptera,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TROGLODYTIDAE,Henicorhina,leucoptera,,,,,"Fitzpatrick, Terborgh & Willard, 1977",
22703271,Grallaria bangsi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,GRALLARIIDAE,Grallaria,bangsi,,,,,"Allen, 1900",
22724784,Phibalura boliviana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Phibalura,boliviana,,,,,"Chapman, 1930",
22700747,Doliornis remseni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Doliornis,remseni,,,,,"Robbins, Rosenberg & Molina, 1994",
22703349,Hylopezus ochroleucus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,GRALLARIIDAE,Hylopezus,ochroleucus,,,,,"(Wied, 1831)",
22703362,Grallaricula flavirostris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,GRALLARIIDAE,Grallaricula,flavirostris,,,,,"(Sclater, 1858)",
22714757,Acrocephalus griseldis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,griseldis,,,,,"(Hartlaub, 1891)",
103730482,Callaeas wilsoni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CALLAEIDAE,Callaeas,wilsoni,,,,,"(Bonaparte, 1850)","<p><em>Callaeas cinereus </em>and<em> C. wilsoni </em>(del Hoyo and Collar 2016) were previously lumped as<em> C. cinereus</em> following Sibley &amp; Monroe (1990, 1993) and Turbott (1990).</p>"
22700725,Carpornis cucullata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Carpornis,cucullata,,,,,"(Swainson, 1821)",
22724773,Phibalura flavirostris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Phibalura,flavirostris,,,,,"Vieillot, 1816",
22700862,Lipaugus lanioides,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Lipaugus,lanioides,,,,,"(Lesson, 1844)",
22703268,Grallaria kaestneri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,GRALLARIIDAE,Grallaria,kaestneri,,,,,"Stiles, 1992",
22703311,Grallaria przewalskii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,GRALLARIIDAE,Grallaria,przewalskii,,,,,"Taczanowski, 1882",
22713500,Cisticola haesitatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CISTICOLIDAE,Cisticola,haesitatus,,,,,"(Sclater & Hartlaub, 1881)",
22703392,Grallaricula cucullata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,GRALLARIIDAE,Grallaricula,cucullata,,,,,"(Sclater, 1856)",
103727136,Pica asirensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Pica,asirensis,,,,,"Bates, 1936","<p><em>Pica pica, P. mauritanica, P. asirensis </em>and<em> P. hudsonia</em> (del Hoyo and Collar 2016) were previously lumped as <em>P. pica</em> following AERC TAC (2003), AOU (1998 and supplements), Christidis and Boles (2008), Cramp <em>et al</em>. (1977-1994) and Sibley and Monroe (1990, 1993).</p>"
216557253,Locustella portenta,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LOCUSTELLIDAE,Locustella,portenta,,,,,Rheindt et al. 2020,"This recently discovered species is endemic to the highest montane forests on the island of Taliabu. It is most similar to Chestnut-backed Grasshopper-warbler<em> L. castanea</em> of Sulawesi, Seram and Buru (now split into endemic species on each of these three island groups; see below), but it differs in inevitably subtle plumage features, in particular in being darker brown above than any adjacent forms (Rheindt <em>et al.</em> 2020). It is also distinct vocally, its song differing more from surrounding forms of<em> L. castanea</em> than from the much more distant Friendly Grasshopper-warbler <em>L. accentor</em>. Patterns of genetic divergence support species-level recognition and suggest it is most closely related to <em>L. disturbans</em> from Buru. Monotypic."
22700721,Lipaugus conditus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Lipaugus,conditus,,,,,"(Snow, 1980)",<em>Lipaugus conditus</em> (del Hoyo and   Collar 2016) was previously listed as <em>Tijuca   condita.</em>
22700736,Carpornis melanocephala,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Carpornis,melanocephala,,,,,"(Wied, 1820)",
216917007,Phylloscopus sarasinorum,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,sarasinorum,,,,,"(Meyer, A.B. &amp; Wiglesworth, 1896)",Previously included with <em>P. nesophilus</em> as <em>P. sarasinorum</em> (del Hoyo and Collar 2016). Monotypic.
22732235,Buteo socotraensis,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteo,socotraensis,,,,,"Porter &amp; Kirwan, 2010",
22696487,Falco biarmicus,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,biarmicus,,,,,"Temminck, 1825",
216916973,Phylloscopus nesophilus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,nesophilus,,,,,"(Riley, 1918)","Previously lumped with <em>P. sarasinorum</em> as Sulawesi Leaf-warbler <em>P. sarasinorum</em> (del Hoyo and Collar 2016). Eaton<em> et al.</em> (2016) split <em>P. sarasinorum</em> (sensu lato) into two species, Lompobattang Leaf Warbler <em>P. sarasinorum</em> of the Lompobattang massif, south-western Sulawesi, and Sulawesi Leaf Warbler <em>P. nesophilus</em> of the rest of Sulawesi, on the basis of consistent differences in song and plumage. Berryman and Eaton (2020) confirmed these differences, showing that, although there is overlap, the song of <em>P. nesophilu</em>s has ‘a peculiar squeaky quality unmatched by <em>sarasinorum</em>, principally a result of its significantly greater bandwidth’. Comparison of photographs of the two forms confirm that they are consistently different in appearance: <em>P. nesophilus</em> has a paler crown with less contrast with mantle, and lacks (a) a central crown-stripe, (b) a narrow pale wing-bar and (c) prominent white in the tail (all prominent features in <em>P. sarasinorum</em>). Monotypic."
216915661,Zosterops flavissimus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops,flavissimus,,,,,"Hartert, E., 1903","Previously (del Hoyo and Collar 2016) included with <em>Z. chloris</em> as <em>Z. c. flavissimus</em>. It is yellower and brighter than other forms of <em>Z. chloris</em>, with a golden- or orange-tinged forehead and a wider eye-ring (Eaton <em>et al.</em> 2016). Using morphometric, acoustic and genetic analyses, O’Connell <em>et al.</em> (2019) established that <em>flavissimus</em>, when compared to nominate <em>chloris</em> from adjacent islands in Sulawesi, is also rather smaller, has a higher maximum frequency in its song, and has been separated for considerably longer (0.4‒0.8 mya, longer than some accepted species of Zosterops). Monotypic."
22690097,Columba eversmanni,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,eversmanni,,,,,"Bonaparte, 1856",
22678081,Rhea pennata,ANIMALIA,CHORDATA,AVES,STRUTHIONIFORMES,RHEIDAE,Rhea,pennata,,,,,"d'Orbigny, 1834","<p></p><p>  </p><p><em>Rhea pennata</em> and <em>R. tarapacensis</em> (del Hoyo and Collar 2014) were previously lumped as <em>R. pennata</em> following Sibley and Monroe (1990, 1993), but now lumped again as <em>R. pennata</em> largely on the basis that solid evidence of its specific distinctiveness is not available (Handbook of the Birds of the World and BirdLife International 2022). However, type description claiming different tarsal scutellation has apparently not been refuted; further work needed. Previously placed in genus <em>Pterocnemia</em>, on basis mainly of tarsal scutellation and feathered upper tarsus, but genetic studies reveal close relationship with <em>R. americana</em>, and probably more aptly considered congeneric (Delsuc <em>et al.</em> 2007, SACC 2008); has hybridized with <em>R. americana</em> in captivity. Three subspecies recognised.</p>  <em></em><p></p>  <p></p>"
