internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22682522,Rhabdotorrhinus leucocephalus,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,BUCEROTIDAE,Rhabdotorrhinus,leucocephalus,,,,,"(Vieillot, 1816)",Rhabdotorrhinus leucocephalus (del Hoyo and Collar 2014) was previously placed in the genus Aceros.
22734408,Eudyptes moseleyi,ANIMALIA,CHORDATA,AVES,SPHENISCIFORMES,SPHENISCIDAE,Eudyptes,moseleyi,,,,,"Mathews & Iredale, 1921",
22697793,Eudyptes chrysolophus,ANIMALIA,CHORDATA,AVES,SPHENISCIFORMES,SPHENISCIDAE,Eudyptes,chrysolophus,,,,,"(Brandt, 1837)","Recent phylogenetic analyses have shown that the species shows little genetic divergence from Royal Penguin populations (Frugone et al. 2018; 2019), suggesting that a reappraisal of the taxonomic status is needed."
22697761,Pygoscelis antarcticus,ANIMALIA,CHORDATA,AVES,SPHENISCIFORMES,SPHENISCIDAE,Pygoscelis,antarcticus,,,,,"(Forster, 1781)",
22682437,Anthracoceros albirostris,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,BUCEROTIDAE,Anthracoceros,albirostris,,,,,"(Shaw & Nodder, 1807)",
22682433,Anthracoceros coronatus,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,BUCEROTIDAE,Anthracoceros,coronatus,,,,,"(Boddaert, 1783)",
22682429,Ocyceros birostris,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,BUCEROTIDAE,Ocyceros,birostris,,,,,"(Scopoli, 1786)",
22682425,Ocyceros gingalensis,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,BUCEROTIDAE,Ocyceros,gingalensis,,,,,"(Shaw, 1811)",
22682450,Buceros rhinoceros,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,BUCEROTIDAE,Buceros,rhinoceros,,,,,"Linnaeus, 1758",
22712722,Pycnonotus penicillatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PYCNONOTIDAE,Pycnonotus,penicillatus,,,,,"Blyth, 1851",
103870218,Napothera naungmungensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PELLORNEIDAE,Napothera,naungmungensis,,,,,Rappole et al. 2005,"Previously placed in genus Rimator (del Hoyo and Collar 2016) but moved to current genus following Cai et al. (2019). N. danjoui and N. naungmungensis were previously lumped as Jabouilleia danjoui following Sibley &amp; Monroe (1990, 1993).Given species rank in original description (Rappole et al. 2005) but treated as subspecies in HBW owing in part to mistaken claim of morphometric differences (Collar &amp; Pilgrim 2007, Collar 2011); however, single recording reveals a song or call very different from any recording of N. danjoui, involving a much higher maximum frequency (3), a rising whistle (pitch change 3) and shorter note length (ns1), and this, combined with darker overall colour (1), stronger-marked moustachial and malar lines (1) and faint soft-edged ochreish vs well-defined brown-streaked breastband (2), returns the form provisionally to species rank (this may be forfeit if more recordings reveal that call or song scored above is shared by N. danjoui). Monotypic."
22716271,Stachyris nigricollis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TIMALIIDAE,Stachyris,nigricollis,,,,,"(Temminck, 1836)",
103870381,Graminicola striatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PELLORNEIDAE,Graminicola,striatus,,,,,"Styan, 1892","Graminicola bengalensis and G. striatus (del Hoyo and Collar 2016) were previously lumped as G. bengalensis following Sibley &amp; Monroe (1990, 1993)."
22693839,Charadrius javanicus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Charadrius,javanicus,,,,,"Chasen, 1938",
45355839,Ceyx fallax,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Ceyx,fallax,,,,,"(Schlegel, 1866)","Ceyx fallax and C. sangirensis (del Hoyo and Collar 2014) were previously lumped as C. fallax following Sibley and Monroe (1990, 1993)."
22716277,Stachyris maculata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TIMALIIDAE,Stachyris,maculata,,,,,"(Temminck, 1836)",
22685416,Loriculus exilis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Loriculus,exilis,,,,,"Schlegel, 1866",
22726297,Treron aromaticus,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Treron,aromaticus,,,,,"(Gmelin, 1789)","Treron pompadora, T. affinis, T. chloropterus, T. phayrei, T. axillaris and T. aromaticus (del Hoyo and Collar 2014) were previously lumped as T. pompadora following Sibley and Monroe (1990, 1993)."
22735819,Erythropitta granatina,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PITTIDAE,Erythropitta,granatina,,,,,"(Temminck, 1830)",Erythropitta granatina (del Hoyo and Collar 2016) was previously listed as Pitta granatina.
22732662,Erythropitta ussheri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PITTIDAE,Erythropitta,ussheri,,,,,"(Gould, 1877)",Erythropitta ussheri (del Hoyo and Collar 2016) was previously listed as Pitta ussheri.
22710226,Saxicola gutturalis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Saxicola,gutturalis,,,,,"(Vieillot, 1818)",
22726263,Aulacorhynchus caeruleogularis,ANIMALIA,CHORDATA,AVES,PICIFORMES,RAMPHASTIDAE,Aulacorhynchus,caeruleogularis,,,,,"(Gould, 1853)","Aulacorhynchus prasinus, A. wagleri, A. caeruleogularis, A. albivitta, A. cyanolaemus and A. atrogularis (del Hoyo and Collar 2014) were previously lumped as A. prasinus following  Sibley and Monroe (1990, 1993)."
22726177,Aulacorhynchus wagleri,ANIMALIA,CHORDATA,AVES,PICIFORMES,RAMPHASTIDAE,Aulacorhynchus,wagleri,,,,,"(Strum, 1841)","Aulacorhynchus prasinus, A. wagleri, A. caeruleogularis, A. albivitta, A. cyanolaemus and A. atrogularis (del Hoyo and Collar 2014) were previously lumped as A. prasinus following Sibley and Monroe (1990, 1993)."
22688193,Archilochus colubris,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Archilochus,colubris,,,,,"(Linnaeus, 1758)",
22688199,Calypte anna,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Calypte,anna,,,,,"(Lesson, 1829)",
22688299,Selasphorus sasin,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Selasphorus,sasin,,,,,"(Lesson, 1829)",
22688232,Selasphorus calliope,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Selasphorus,calliope,,,,,"(Gould, 1847)",Selasphorus calliope (del Hoyo and Collar 2014) was previously placed in the genus Stellula.
22699871,Empidonax difficilis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Empidonax,difficilis,,,,,"Baird, 1858",
22699874,Empidonax occidentalis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Empidonax,occidentalis,,,,,"Nelson, 1897",
22699889,Sayornis saya,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Sayornis,saya,,,,,"(Bonaparte, 1825)",
103682912,Pyrocephalus rubinus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Pyrocephalus,rubinus,,,,,"(Boddaert, 1783)","Pyrocephalus rubinus, P. nanus and P. dubius (del Hoyo and Collar 2016) were previously lumped as P. rubinus following AOU (1998 &amp; supplements), SACC (2005 &amp; updates), Sibley &amp; Monroe (1990, 1993) and Stotz et al. (1996); P. nanus and P. dubius subsequently lumped (see under P. nanus). Notes updated from Illustrated Checklists: Nominate subspecies, an austral migrant (1), almost identical to other subspecies but with different wing-shape (ns), possibly smaller bill (ns) and darker outer vanes of outer rectrices (1), sings rather differently from other taxa, having a structurally similar but much faster song (2), finishing on higher note (2); recently suggested to be a separate species, with strong additional support from molecular data (Carmi et al. 2016); further research needed. Racial boundaries poorly delineated in some cases; further work needed to clarify limits. Birds from SE Peru (Huiro and Chaquimayo) described as subspecies major, but validity has repeatedly been questioned; breeding grounds of this purported subspecies unknown. Ten subspecies recognised."
22678379,Penelope perspicax,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelope,perspicax,,,,,"Bangs, 1911",
22678559,Aepypodius bruijnii,ANIMALIA,CHORDATA,AVES,GALLIFORMES,MEGAPODIIDAE,Aepypodius,bruijnii,,,,,"(Oustalet, 1880)","Rediscovered in 2002, after more than 120 years with virtually no sightings or data of any sort (Mauro 2005). Monotypic."
22697411,Eudocimus albus,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Eudocimus,albus,,,,,"(Linnaeus, 1758)",
22692078,Grus canadensis,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,canadensis,,,,,"(Linnaeus, 1758)","Grus canadensis (Handbook of the Birds of the World and BirdLife International 2021) was previously moved to the genus Antigone (del Hoyo &amp; Collar 2014), having previously been included in Grus (Cramp &amp; Simmons 1977-1994, AERC TAC 2003).Nominate, rowani and tabida may form a cline, with gradual changes in morphology, and random pairing among them; these three intergrade along limits of their ranges. Subspecies tabida subdivided into five populations, among which morphological differences are noted, but not analysed in taxonomic terms. Subspecies rowani sometimes considered undiagnosable, but probably separable (Johnson, Austin &amp; Shaffer 2005). Validity of pulla has been questioned; based mainly on colour differences from pratensis, but remnant population (in Mississippi) was probably more widespread in the past, and likely to have intergraded with pratensis. Six subspecies recognized."
22713957,Zosterops silvanus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops,silvanus,,,,,"Peters &amp; Loveridge, 1935","Zosterops poliogastrus, Z. kaffensis, Z. kulalensis, Z. kikuyuensis, Z. silvanus, Z. eurycricotus, Z. mbuluensis and Z. winifredae (del Hoyo and Collar 2016) were previously lumped as Z. poliogastrus following Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993)."
22684331,Coccyzus americanus,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Coccyzus,americanus,,,,,"(Linnaeus, 1758)",
22684438,Crotophaga sulcirostris,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Crotophaga,sulcirostris,,,,,"Swainson, 1827",
22686733,Aeronautes saxatalis,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,APODIDAE,Aeronautes,saxatalis,,,,,"Woodhouse, 1853",
22689714,Chordeiles minor,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,CAPRIMULGIDAE,Chordeiles,minor,,,,,"(Forster, 1771)",
22689735,Phalaenoptilus nuttallii,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,CAPRIMULGIDAE,Phalaenoptilus,nuttallii,,,,,"(Audubon, 1844)",
22721049,Calamospiza melanocorys,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Calamospiza,melanocorys,,,,,"Stejneger, 1885","Plumage dichromatism and elaborate aerial displays reminiscent of Chestnut-collared Longspur (Calcarius ornatus) and Thick-billed Longspur (Rhynchophanes mccownii), but not closely related. Monotypic."
22721138,Passerculus henslowii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Passerculus,henslowii,,,,,"(Audubon, 1829)","Passerculus henslowii (del Hoyo and Collar 2016) was previously placed in the genus Ammodramus following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993).  "
22721135,Ammospiza leconteii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Ammospiza,leconteii,,,,,"(Audubon, 1843)","Ammospiza leconteii (del Hoyo and Collar 2016) was previously placed in the genus Ammodramus following AOU (1998 and supplements); Sibley and Monroe (1990, 1993); Stotz et al. (1996). Has hybridized with A. nelsoni. Monotypic.  "
62290760,Strix butleri,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,butleri,,,,,"(Hume, 1878)","Strix butleri was previously listed as S. omanensis in del Hoyo and Collar (2014) based on the description under this name by Robb et al. (2013). S hadorami (Kirwan, Schweizer &amp; Copete, 2015) was previously listed as S. butleri in del Hoyo and Collar (2014) and before.Recent genetic and morphological analyses have revealed that the type specimen of S. butleri - the geographical provenance of which is open to doubt - differs significantly from all other specimens previously ascribed to this species, indicating (despite the lack of vocal data definitively linked to the same population as the type) that two species are involved, principally because the degree of molecular differentiation is close to that in other taxa of Strix traditionally recognised as species, which led to populations of this species from S Oman to the Levant and E Egypt, which share the same morphology and vocalizations, being described as a separate species, Desert Tawny Owl S. hadorami."
22692504,Rallus madagascariensis,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Rallus,madagascariensis,,,,,"Verreaux, 1833",
22705156,Vireo bellii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VIREONIDAE,Vireo,bellii,,,,,"Audubon, 1844",
22679946,Branta bernicla,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Branta,bernicla,,,,,"(Linnaeus, 1758)",
22678148,Tinamus major,ANIMALIA,CHORDATA,AVES,STRUTHIONIFORMES,TINAMIDAE,Tinamus,major,,,,,"(Gmelin, 1789)",
22697143,Ardeola idae,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ardeola,idae,,,,,"(Hartlaub, 1860)",
22679824,Oxyura vittata,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Oxyura,vittata,,,,,"(Philippi, 1860)",
22693203,Bartramia longicauda,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Bartramia,longicauda,,,,,"(Bechstein, 1812)",
22678615,Megapodius layardi,ANIMALIA,CHORDATA,AVES,GALLIFORMES,MEGAPODIIDAE,Megapodius,layardi,,,,,"Tristram, 1879",
22688359,Tauraco ruspolii,ANIMALIA,CHORDATA,AVES,MUSOPHAGIFORMES,MUSOPHAGIDAE,Tauraco,ruspolii,,,,,"(Salvadori, 1896)",
22687774,Oreotrochilus adela,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Oreotrochilus,adela,,,,,"(d'Orbigny & Lafresnaye, 1838)",
22678232,Crypturellus parvirostris,ANIMALIA,CHORDATA,AVES,STRUTHIONIFORMES,TINAMIDAE,Crypturellus,parvirostris,,,,,"(Wagler, 1827)",
22726810,Oxypogon stuebelii,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Oxypogon,stuebelii,,,,,"A.B. Meyer, 1884","Oxypogon guerinii, O. cyanolaemus, O. lindenii and O. stuebelii (del Hoyo and Collar 2014) were previously lumped as O. guerinii following Sibley and Monroe (1990, 1993)."
22712330,Hirundo megaensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Hirundo,megaensis,,,,,"Benson, 1942",
22723269,Poospiza garleppi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Poospiza,garleppi,,,,,"Berlepsch, 1893",Poospiza garleppi (del Hoyo and Collar 2016) was previously placed in the genus Compsospiza following SACC (2009).  
22729082,Calyptophilus tertius,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CALYPTOPHILIDAE,Calyptophilus,tertius,,,,,"Wetmore, 1929","Calyptophilus frugivorus and C. tertius (del Hoyo and Collar 2016) were previously lumped as C. frugivorus following Sibley &amp; Monroe (1990, 1993).  "
22708119,Picathartes oreas,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PICATHARTIDAE,Picathartes,oreas,,,,,"Reichenow, 1899",
22722423,Habia gutturalis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CARDINALIDAE,Habia,gutturalis,,,,,"(Sclater, 1854)",
22723375,Emberizoides duidae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Emberizoides,duidae,,,,,"Chapman, 1929",
22710787,Arizelopsar femoralis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Arizelopsar,femoralis,,,,,"(Richmond, 1897)",Previously listed as Poeoptera femoralis (del Hoyo and Collar 2016) and before that as Cinnyricinclus femoralis. Also previously placed in genus Pholia. Treating Pholia and Arizelospar in Poeoptera following Lovette and Rubenstein (2007) would render Poeoptera a large entity with unusually deep branch lengths. We follow WGAC in resurrecting the monotypic genus Arizelospar Oberholser 1905 for this distinctive species. Monotypic.
22728454,Hylopezus auricularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,GRALLARIIDAE,Hylopezus,auricularis,,,,,"(Gyldenstolpe, 1941)",
22723209,Incaspiza watkinsi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Incaspiza,watkinsi,,,,,"Chapman, 1925",
22724596,Atlapetes melanopsis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Atlapetes,melanopsis,,,,,"Valqui & Fjeldså, 2002",
22724718,Asthenes usheri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Asthenes,usheri,,,,,"Morrison, 1947","Asthenes dorbignyi. A. arequipae, A. usheri and A. huancavelicae (del Hoyo and Collar 2016) were previously lumped as A. dorbignyi following SACC (2005 &amp; updates), Sibley &amp; Monroe (1990, 1993) and Stotz et al. (1996)."
103673286,Asthenes huancavelicae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Asthenes,huancavelicae,,,,,"Morrison, 1938","Asthenes dorbignyi. A. arequipae, A. usheri and A. huancavelicae (del Hoyo and Collar 2016) were previously lumped as A. dorbignyi following SACC (2005 &amp; updates), Sibley &amp; Monroe (1990, 1993) and Stotz et al. (1996)."
22702527,Asthenes berlepschi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Asthenes,berlepschi,,,,,"(Hellmayr, 1917)",
103694489,Ceblepyris cucullatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Ceblepyris,cucullatus,,,,,"(Milne-Edwards &amp; Oustalet, 1885)","Ceblepyris cinereus and C. cucullatus (del Hoyo and Collar 2016) were previously lumped as Coracina cinerea following Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993).  "
22728176,Treron griveaudi,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Treron,griveaudi,,,,,"(Benson, 1960)","Treron australis and T griveaudi (del Hoyo and Collar 2014) were previously lumped as T. australis following Sibley and Monroe (1990, 1993)."
22733941,Rhynchotus rufescens,ANIMALIA,CHORDATA,AVES,STRUTHIONIFORMES,TINAMIDAE,Rhynchotus,rufescens,,,,,"(Temminck, 1815)",
22702569,Asthenes urubambensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Asthenes,urubambensis,,,,,"(Chapman, 1919)",
22707769,Prionops alberti,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VANGIDAE,Prionops,alberti,,,,,"Schouteden, 1933",
22702500,Asthenes heterura,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Asthenes,heterura,,,,,"(Berlepsch, 1901)",
22702597,Synallaxis hypochondriaca,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Synallaxis,hypochondriaca,,,,,"(Salvin, 1895)",Synallaxis hypochondriaca (del Hoyo and Collar 2016) was previously listed as Siptornopsis hypochondriaca.
22702375,Synallaxis zimmeri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Synallaxis,zimmeri,,,,,"Koepcke, 1957",
22736309,Synallaxis beverlyae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Synallaxis,beverlyae,,,,,"Hilty &amp; Ascanio, 2009",
22700081,Agriornis albicauda,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Agriornis,albicauda,,,,,"Sclater, 1860",
22711366,Cistothorus apolinari,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TROGLODYTIDAE,Cistothorus,apolinari,,,,,"Chapman, 1914",
22703463,Melanopareia maranonica,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELANOPAREIIDAE,Melanopareia,maranonica,,,,,"Chapman, 1924",
103670944,Cinclodes maculirostris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Cinclodes,maculirostris,,,,,"Dabbene, 1917","Cinclodes antarcticus and C. maculirostris (del Hoyo and Collar 2016) were previously lumped as C. antarcticus following SACC (2005 &amp; updates), Sibley &amp; Monroe (1990, 1993) and Stotz et al. (1996).  "
22702117,Cinclodes palliatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Cinclodes,palliatus,,,,,"(Tschudi, 1844)",
22685919,Bolborhynchus ferrugineifrons,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Bolborhynchus,ferrugineifrons,,,,,"(Lawrence, 1880)",
22687417,Chrysuronia lilliae,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Chrysuronia,lilliae,,,,,"(Stone, 1917)","Previously listed as Amazilia lilliae (Handbook of the Birds of the World and BirdLife International 2020) and before that as Lepidopyga lillae (del Hoyo and Collar 2014), but moved to current genus following a recent overhaul of all genera by NACC, based on McGuire et al. (2014), Stiles et al. (2017a, b) and others. Status uncertain: sometimes considered a subspecies, morph or age stage of C. coeruleogularis. Monotypic."
22707722,Malaconotus lagdeni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MALACONOTIDAE,Malaconotus,lagdeni,,,,,"(Sharpe, 1884)",
22708420,Geokichla crossleyi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Geokichla,crossleyi,,,,,"(Sharpe, 1871)",Geokichla crossleyi (del Hoyo and Collar 2016) was previously listed as Zoothera crossleyi.
22710647,Hylopsar cupreocauda,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Hylopsar,cupreocauda,,,,,"(Hartlaub, 1857)",Hylopsar cupreocauda (del Hoyo and Collar 2016) was previously listed as Lamprotornis cupreocauda.  
22720386,Spinus siemiradzkii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Spinus,siemiradzkii,,,,,"(Berlepsch & Taczanowski, 1883)","Spinus siemiradzkii (del Hoyo and Collar 2016) was previously placed in the genus Carduelis following SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996)."
103871272,Phyllanthus rubiginosus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LEIOTRICHIDAE,Phyllanthus,rubiginosus,,,,,"(Blyth, 1865)","Phyllanthus atripennis, P. rubiginosus and P. bohndorffi (del Hoyo and Collar 2016) were previously lumped as P. atripennis following Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993)."
22721982,Myiothlypis basilica,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Myiothlypis,basilica,,,,,"(Todd, 1913)","Myiothlypis basilica (del Hoyo and Collar 2016) was previously placed in the genus Basileuterus and listed as B. basilicus following SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).  "
103871177,Phyllanthus atripennis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LEIOTRICHIDAE,Phyllanthus,atripennis,,,,,"(Swainson, 1837)","Phyllanthus atripennis, P. rubiginosus and P. bohndorffi (del Hoyo and Collar 2016) were previously lumped as P. atripennis following Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993)."
22721297,Torreornis inexpectata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Torreornis,inexpectata,,,,,"Barbour & Peters, 1927",
22716673,Kupeornis chapini,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LEIOTRICHIDAE,Kupeornis,chapini,,,,,"Schouteden, 1949",
22716664,Kupeornis rufocinctus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LEIOTRICHIDAE,Kupeornis,rufocinctus,,,,,"(Rothschild, 1908)",
22712750,Arizelocichla montana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PYCNONOTIDAE,Arizelocichla,montana,,,,,"(Reichenow, 1892)",Arizelocichla montana (del Hoyo and Collar 2016) was previously listed as Andropadus montanus.  
22678564,Talegalla cuvieri,ANIMALIA,CHORDATA,AVES,GALLIFORMES,MEGAPODIIDAE,Talegalla,cuvieri,,,,,"Lesson, 1828",Two subspecies recognized.
22678392,Penelope pileata,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelope,pileata,,,,,"Wagler, 1830",
22716161,Hartertula flavoviridis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,BERNIERIDAE,Hartertula,flavoviridis,,,,,"Hartert, 1924",Hartertula flavoviridis (del Hoyo and Collar 2016) was previously listed as Neomixis flavoviridis.
22715015,Poliolais lopezi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CISTICOLIDAE,Poliolais,lopezi,,,,,"(Alexander, 1903)",
22707728,Malaconotus gladiator,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MALACONOTIDAE,Malaconotus,gladiator,,,,,"(Reichenow, 1892)",
22706553,Ceblepyris graueri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Ceblepyris,graueri,,,,,"(Neumann, 1908)",Ceblepyris graueri (del Hoyo and Collar 2016) was previously listed as Coracina graueri.  
22680643,Indicator pumilio,ANIMALIA,CHORDATA,AVES,PICIFORMES,INDICATORIDAE,Indicator,pumilio,,,,,"Chapin, 1958",
22682969,Uratelornis chimaera,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,BRACHYPTERACIIDAE,Uratelornis,chimaera,,,,,"Rothschild, 1895",
22678395,Penelope ochrogaster,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelope,ochrogaster,,,,,"Pelzeln, 1870",
22692971,Monias benschi,ANIMALIA,CHORDATA,AVES,MESITORNITHIFORMES,MESITORNITHIDAE,Monias,benschi,,,,,"Oustalet & Grandidier, 1903",
22736513,Merops mentalis,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,MEROPIDAE,Merops,mentalis,,,,,"Cabanis, 1889",
22682937,Geobiastes squamiger,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,BRACHYPTERACIIDAE,Geobiastes,squamiger,,,,,"(Lafresnaye, 1838)",Geobiastes squamiger (del Hoyo and Collar 2014) was previously placed in the genus Brachypteracias. Gender agreement of species name follows David and Gosselin (2002b).
22679545,Agelastes meleagrides,ANIMALIA,CHORDATA,AVES,GALLIFORMES,NUMIDIDAE,Agelastes,meleagrides,,,,,"Bonaparte, 1850",
22678534,Crax alector,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Crax,alector,,,,,"Linnaeus, 1766",
45092100,Crax fasciolata,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Crax,fasciolata,,,,,"Spix, 1825","Crax fasciolata and C. pinima (del Hoyo and Collar 2014) were previously lumped as C. fasciolata following Sibley and Monroe (1990, 1993)."
22679630,Odontophorus gujanensis,ANIMALIA,CHORDATA,AVES,GALLIFORMES,ODONTOPHORIDAE,Odontophorus,gujanensis,,,,,"(Gmelin, 1789)",
22678422,Pipile cujubi,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Pipile,cujubi,,,,,"(Pelzeln, 1858)",
